transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue
133308,2025-06-17,8:18:19,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
133744,2025-06-17,11:18:31,8,8,Hell's Kitchen,8,45,Coffee beans,Premium Beans,Civet Cat,360
133345,2025-06-17,8:39:24,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
133174,2025-06-17,7:24:05,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
134110,2025-06-17,19:45:12,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
133457,2025-06-17,9:29:44,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
133295,2025-06-17,8:14:22,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
133465,2025-06-17,9:34:17,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
133952,2025-06-17,15:49:19,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
133683,2025-06-17,10:44:15,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
133688,2025-06-17,10:46:26,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
133852,2025-06-17,13:19:33,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
133146,2025-06-17,7:13:43,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
133729,2025-06-17,11:11:24,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
133977,2025-06-17,16:17:10,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
133159,2025-06-17,7:20:17,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
133590,2025-06-17,10:15:11,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,28
133775,2025-06-17,11:49:12,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
133634,2025-06-17,10:30:17,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
133127,2025-06-17,7:07:45,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
134052,2025-06-17,17:44:50,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
133532,2025-06-17,9:59:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
133495,2025-06-17,9:47:06,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
133088,2025-06-17,6:48:38,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75
133483,2025-06-17,9:42:34,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
133548,2025-06-17,10:03:45,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
134077,2025-06-17,18:30:16,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
133966,2025-06-17,16:05:55,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
133719,2025-06-17,11:01:41,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
133500,2025-06-17,9:48:21,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
135238,2025-06-18,16:26:22,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
135304,2025-06-18,17:26:37,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
134579,2025-06-18,9:21:28,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
134198,2025-06-18,7:05:29,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
134180,2025-06-18,6:52:19,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
134240,2025-06-18,7:22:14,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
134568,2025-06-18,9:15:47,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
135159,2025-06-18,15:12:29,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
134840,2025-06-18,10:38:07,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
134161,2025-06-18,6:43:23,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
134858,2025-06-18,10:43:53,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
134448,2025-06-18,8:22:29,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
134778,2025-06-18,10:19:25,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
134195,2025-06-18,7:03:48,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
135172,2025-06-18,15:34:05,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
134715,2025-06-18,10:04:46,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
134610,2025-06-18,9:32:57,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
134777,2025-06-18,10:19:12,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
135039,2025-06-18,13:14:38,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
134596,2025-06-18,9:27:57,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
134689,2025-06-18,9:57:40,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
134753,2025-06-18,10:12:25,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
135211,2025-06-18,16:10:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
135075,2025-06-18,13:44:12,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
135367,2025-06-18,18:46:03,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
135209,2025-06-18,16:09:50,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
135364,2025-06-18,18:42:28,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
135245,2025-06-18,16:38:54,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
134468,2025-06-18,8:29:36,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
134620,2025-06-18,9:36:21,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
134623,2025-06-18,9:36:38,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
134461,2025-06-18,8:27:57,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
135274,2025-06-18,17:03:47,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
135117,2025-06-18,14:29:50,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
135012,2025-06-18,12:53:44,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
134423,2025-06-18,8:16:50,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
135023,2025-06-18,13:02:19,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
134429,2025-06-18,8:18:40,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
134182,2025-06-18,6:56:03,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
135195,2025-06-18,15:50:47,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
134414,2025-06-18,8:15:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
135036,2025-06-18,13:12:29,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
135370,2025-06-18,18:55:02,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
134522,2025-06-18,8:56:37,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
134829,2025-06-18,10:33:16,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
134193,2025-06-18,7:02:00,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
135140,2025-06-18,14:46:36,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
134218,2025-06-18,7:13:30,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
135063,2025-06-18,13:35:37,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
134382,2025-06-18,8:04:30,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
136231,2025-06-19,11:03:11,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
135956,2025-06-19,9:24:01,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
135772,2025-06-19,8:23:19,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
135829,2025-06-19,8:40:12,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
136311,2025-06-19,12:00:20,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
135710,2025-06-19,8:08:55,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
136745,2025-06-19,19:52:19,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
136635,2025-06-19,17:35:53,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
135839,2025-06-19,8:43:53,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
136119,2025-06-19,10:25:30,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
136390,2025-06-19,13:06:12,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
136159,2025-06-19,10:37:25,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
135483,2025-06-19,6:49:54,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
136448,2025-06-19,14:19:00,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
136313,2025-06-19,12:02:51,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
136613,2025-06-19,17:07:46,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
136205,2025-06-19,10:51:59,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
136068,2025-06-19,10:08:52,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
135950,2025-06-19,9:22:39,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
135935,2025-06-19,9:18:37,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
135986,2025-06-19,9:36:03,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
136306,2025-06-19,11:58:12,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
136632,2025-06-19,17:30:05,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
135485,2025-06-19,6:51:06,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
135812,2025-06-19,8:35:52,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
135973,2025-06-19,9:31:15,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
136474,2025-06-19,14:35:24,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
136200,2025-06-19,10:50:16,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
135684,2025-06-19,8:03:24,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
136552,2025-06-19,16:02:10,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
135787,2025-06-19,8:28:29,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
136391,2025-06-19,13:07:26,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
135943,2025-06-19,9:22:18,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
135615,2025-06-19,7:34:51,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
136325,2025-06-19,12:16:04,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
135716,2025-06-19,8:11:28,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
135651,2025-06-19,7:48:31,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
135979,2025-06-19,9:33:22,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
135929,2025-06-19,9:17:40,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95
135456,2025-06-19,6:36:03,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
135439,2025-06-19,6:31:29,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
136443,2025-06-19,14:12:04,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
135627,2025-06-19,7:38:20,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
135591,2025-06-19,7:29:01,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
136056,2025-06-19,10:05:40,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
136608,2025-06-19,17:04:34,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
135458,2025-06-19,6:37:48,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
135738,2025-06-19,8:16:03,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
135603,2025-06-19,7:31:25,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
136667,2025-06-19,18:17:42,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
137883,2025-06-20,19:03:39,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
137175,2025-06-20,9:25:03,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
136828,2025-06-20,7:45:35,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
137553,2025-06-20,12:26:53,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
137340,2025-06-20,10:14:43,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,9
137658,2025-06-20,14:39:26,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
137631,2025-06-20,14:20:11,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
137293,2025-06-20,10:01:02,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
137944,2025-06-20,20:44:11,1,8,Hell's Kitchen,83,14,Branded,Housewares,I Need My Bean! Latte cup,14
137680,2025-06-20,14:56:53,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
137938,2025-06-20,20:34:59,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
137564,2025-06-20,12:42:36,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
136794,2025-06-20,7:36:51,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65
136924,2025-06-20,8:19:25,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
136873,2025-06-20,8:01:53,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
136859,2025-06-20,7:59:36,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
137648,2025-06-20,14:30:40,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
137189,2025-06-20,9:30:09,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
137939,2025-06-20,20:34:59,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
137046,2025-06-20,8:49:35,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
137580,2025-06-20,13:10:21,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
137454,2025-06-20,10:45:39,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
137112,2025-06-20,9:06:47,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
137480,2025-06-20,10:53:53,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
136981,2025-06-20,8:32:29,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
136820,2025-06-20,7:45:10,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
137579,2025-06-20,13:09:26,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
136799,2025-06-20,7:38:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75
137117,2025-06-20,9:08:00,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
137417,2025-06-20,10:36:02,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
137015,2025-06-20,8:43:56,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
137304,2025-06-20,10:04:42,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
137148,2025-06-20,9:17:21,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
137036,2025-06-20,8:47:35,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
137491,2025-06-20,10:59:20,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
136920,2025-06-20,8:16:42,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
137328,2025-06-20,10:12:38,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
137323,2025-06-20,10:12:09,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
137540,2025-06-20,11:58:36,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95
137232,2025-06-20,9:45:27,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
136863,2025-06-20,8:00:17,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
136826,2025-06-20,7:45:28,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
137592,2025-06-20,13:20:00,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
137083,2025-06-20,8:58:17,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
137622,2025-06-20,14:08:27,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
137689,2025-06-20,14:59:53,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
136808,2025-06-20,7:41:17,3,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,9
137039,2025-06-20,8:47:48,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5
137183,2025-06-20,9:27:01,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
137277,2025-06-20,9:57:44,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
138719,2025-06-21,12:27:21,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
138413,2025-06-21,9:53:58,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
138739,2025-06-21,12:56:54,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2
138545,2025-06-21,10:28:19,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
138340,2025-06-21,9:33:02,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
138982,2025-06-21,17:41:01,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
138151,2025-06-21,8:35:44,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
138765,2025-06-21,13:22:36,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
138260,2025-06-21,9:15:13,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
138391,2025-06-21,9:48:18,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
138942,2025-06-21,16:33:35,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
139059,2025-06-21,19:24:51,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
138983,2025-06-21,17:41:30,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
138887,2025-06-21,15:31:23,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
138940,2025-06-21,16:29:34,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
138841,2025-06-21,14:30:13,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
138296,2025-06-21,9:23:32,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
138242,2025-06-21,9:05:45,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
138595,2025-06-21,10:45:03,1,3,Astoria,81,23,Branded,Clothing,I Need My Bean! T-shirt,23
138241,2025-06-21,9:05:36,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
138896,2025-06-21,15:38:12,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,28
138570,2025-06-21,10:36:28,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
138243,2025-06-21,9:05:45,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
138053,2025-06-21,8:10:25,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
138465,2025-06-21,10:07:03,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
138038,2025-06-21,8:05:18,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
138934,2025-06-21,16:23:36,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
138315,2025-06-21,9:27:42,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
138059,2025-06-21,8:12:04,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
138490,2025-06-21,10:13:21,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
138943,2025-06-21,16:35:24,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
138001,2025-06-21,7:46:08,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
138332,2025-06-21,9:32:13,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
138898,2025-06-21,15:40:16,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
138828,2025-06-21,14:21:11,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
138126,2025-06-21,8:29:09,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
138092,2025-06-21,8:20:36,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
139040,2025-06-21,18:49:29,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
138065,2025-06-21,8:14:41,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
138417,2025-06-21,9:54:36,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
138273,2025-06-21,9:17:26,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
138510,2025-06-21,10:18:35,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
138022,2025-06-21,8:02:43,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
138842,2025-06-21,14:32:19,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
138857,2025-06-21,14:53:54,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4
138680,2025-06-21,11:41:58,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
