Client ID,Last purchased date,Item name,last_purchase_stage,Purchased product category,Purchased product subcategory,Purchased coach,Item Total,acquisition_date
100003190,2025-05-01,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-01
100003191,2025-05-01,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-01
100003191,2025-06-13,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-01
100003192,2025-05-01,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-01
100003192,2025-05-14,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-01
100003192,2025-05-24,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-01
100003193,2025-05-01,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-01
100003193,2025-05-02,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,43.6,2025-05-01
100003194,2025-05-02,Trial Lesson W/ Desmond Tan,trial,trial,Trial lesson,Desmond Tan,59.95,2025-05-02
100003195,2025-05-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003196,2025-05-02,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-02
100003196,2025-05-14,100 Practice Credits,practice,practice,100 practice,others,1204.45,2025-05-02
100003196,2025-05-14,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,1853.0,2025-05-02
100003198,2025-05-02,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-02
100003199,2025-05-02,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-02
100003199,2025-05-04,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-02
100003199,2025-05-09,30 Mins 1:1 Lesson W/ Johnson Poh,lesson,lesson,30 mins lesson,Johnson Poh,119.9,2025-05-02
100003199,2025-05-23,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2025-05-02
100003200,2025-05-02,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-02
100003200,2025-05-07,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-02
100003200,2025-05-10,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-02
100003200,2025-05-31,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-02
100003200,2025-06-19,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-02
100003200,2025-06-20,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-02
100003202,2025-05-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003202,2025-06-19,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003203,2025-05-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003204,2025-05-03,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-03
100003204,2025-05-15,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003204,2025-05-16,30 Mins 1:1 Lesson W/ Paul Finch,lesson,lesson,30 mins lesson,Paul Finch,119.9,2025-05-03
100003205,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003206,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003207,2025-05-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-03
100003208,2025-05-03,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-03
100003208,2025-05-14,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2025-05-03
100003208,2025-05-14,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-03
100003209,2025-05-03,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-03
100003209,2025-05-21,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2025-05-03
100003209,2025-05-21,25 Practice Credits,practice,practice,25 practice,others,367.87,2025-05-03
100003210,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-03
100003211,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003211,2025-07-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003212,2025-05-19,Trial Lesson W/ Kim On You,trial,trial,Trial lesson,Kim On You,119.9,2025-05-19
100003213,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003213,2025-05-08,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003213,2025-05-09,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-03
100003214,2025-05-03,Group Trial Johnson,trial,trial,Group Trial,Johnson Poh,196.2,2025-05-03
100003216,2025-05-04,Trial Lesson w/ Jasper ,trial,trial,Trial lesson,Jasper Park,119.9,2025-05-04
100003216,2025-05-17,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-04
100003216,2025-05-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003216,2025-05-27,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003216,2025-05-29,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003216,2025-06-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-04
100003216,2025-06-08,Golfzon 18 Holes - 2 Pax,play,play,Golfzon,others,130.8,2025-05-04
100003216,2025-06-30,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-04
100003216,2025-07-01,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003217,2025-05-04,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-04
100003217,2025-06-25,Group Trial Desmond,trial,trial,Group Trial,Desmond Tan,196.2,2025-05-04
100003218,2025-05-04,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003219,2025-05-04,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-04
100003221,2025-05-04,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-04
100003222,2025-05-04,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-04
100003223,2025-05-04,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-04
100003224,2025-05-04,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-04
100003225,2025-05-11,Golfzon 18 Holes - 2 Pax,play,play,Golfzon,others,130.8,2025-05-11
100003226,2025-05-04,Trial Lesson W/ Desmond Tan,trial,trial,Trial lesson,Desmond Tan,59.95,2025-05-04
100003227,2025-05-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-05
100003228,2025-05-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-05
100003228,2025-05-14,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-05
100003228,2025-05-15,30 Mins 1:1 Lesson W/ Paul Finch,lesson,lesson,30 mins lesson,Paul Finch,119.9,2025-05-05
100003228,2025-05-27,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-05
100003228,2025-05-27,30 Mins 1:1 Lesson W/ Paul Finch,lesson,lesson,30 mins lesson,Paul Finch,119.9,2025-05-05
100003230,2025-05-05,Trial Lesson W/ Desmond Tan,trial,trial,Trial lesson,Desmond Tan,59.95,2025-05-05
100003231,2025-05-05,90 Mins practice,practice,practice,90 mins practice,others,65.4,2025-05-05
100003232,2025-05-05,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-05
100003233,2025-05-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-05
100003234,2025-05-05,60 Mins Practise,practice,practice,60 mins practice,others,87.2,2025-05-05
100003235,2025-05-05,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-05
100003236,2025-05-05,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-05
100003238,2025-05-14,Golfzon 9 Holes - 3 Pax,play,play,Golfzon,others,130.8,2025-05-14
100003239,2025-05-06,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-06
100003240,2025-05-06,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-06
100003241,2025-05-08,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-08
100003241,2025-08-09,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,1853.0,2025-05-08
100003241,2025-08-13,25 Practice Credits,practice,practice,25 practice,others,347.44,2025-05-08
100003242,2025-05-06,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-06
100003242,2025-06-01,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2025-05-06
100003242,2025-06-01,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-06
100003243,2025-05-06,Trial Lesson W/ Desmond Tan,trial,trial,Trial lesson,Desmond Tan,59.95,2025-05-06
100003243,2025-06-11,10 Lesson Pack (Desmond Tan),lesson,lesson,10 lesson,Desmond Tan,981.0,2025-05-06
100003243,2025-06-11,25 Practice Credits,practice,practice,25 practice,others,367.88,2025-05-06
100003244,2025-05-06,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-06
100003245,2025-05-06,Trial Lesson w/ Jasper ,trial,trial,Trial lesson,Jasper Park,119.9,2025-05-06
100003245,2025-05-12,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,981.0,2025-05-06
100003245,2025-05-12,25 Practice Credits,practice,practice,25 practice,others,367.87,2025-05-06
100003246,2025-05-06,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2025-05-06
100003246,2025-05-06,25 Practice Credits,practice,practice,25 practice,others,367.87,2025-05-06
100003247,2025-05-06,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-06
100003247,2025-07-16,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-06
100003248,2025-05-22,Trial Lesson W/ Kim On You,trial,trial,Trial lesson,Kim On You,119.9,2025-05-22
100003249,2025-05-07,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-07
100003250,2025-05-07,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-07
100003251,2025-05-08,Trial Lesson W/ Aiko H,trial,trial,Trial lesson,Aiko H,119.9,2025-05-08
100003252,2025-05-09,Trial Lesson W/ Kim On You,trial,trial,Trial lesson,Kim On You,119.9,2025-05-09
100003252,2025-06-16,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2025-05-09
100003253,2025-05-09,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-09
100003254,2025-05-09,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-09
100003255,2025-05-09,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-09
100003256,2025-05-09,10 Semi Private (1:2 Lesson) W/ Desmond Tan,lesson,lesson,10 group lesson,Desmond Tan,2594.2,2025-05-09
100003257,2025-05-09,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-09
100003258,2025-05-09,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-09
100003260,2025-05-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-10
100003261,2025-05-10,Trial Lesson w/ Jasper,trial,trial,Trial lesson,Jasper Park,119.9,2025-05-10
100003261,2025-05-23,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,981.0,2025-05-10
100003261,2025-07-04,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-10
100003262,2025-05-10,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-10
100003262,2025-05-25,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-10
100003263,2025-05-10,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-10
100003264,2025-06-16,Golfzon 18 Holes - 2 Pax,play,play,Golfzon,others,130.8,2025-06-16
100003265,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003265,2025-05-21,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-11
100003265,2025-08-02,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-11
100003266,2025-05-11,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-11
100003267,2025-05-11,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-11
100003268,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003269,2025-05-11,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-11
100003269,2025-05-24,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-11
100003270,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003271,2025-05-11,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-11
100003272,2025-06-07,90 Mins practice,practice,practice,90 mins practice,others,65.4,2025-06-07
100003272,2025-06-10,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-06-07
100003272,2025-06-28,90 Mins practice,practice,practice,90 mins practice,others,65.4,2025-06-07
100003272,2025-07-06,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-06-07
100003273,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003274,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003274,2025-07-24,Golfzon 9 Holes - 3 Pax,play,play,Golfzon,others,130.8,2025-05-11
100003275,2025-05-12,Golfzon 18 Holes - 3 Pax,play,play,Golfzon,others,196.2,2025-05-12
100003276,2025-05-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-11
100003276,2025-06-09,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-11
100003276,2025-06-15,30 Mins 1:1 Lesson W/ Johnson Poh,lesson,lesson,30 mins lesson,Johnson Poh,119.9,2025-05-11
100003276,2025-08-15,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2025-05-11
100003277,2025-05-11,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-11
100003277,2025-06-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-11
100003277,2025-06-21,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-11
100003278,2025-05-12,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-12
100003278,2025-06-04,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,981.0,2025-05-12
100003278,2025-06-05,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-12
100003279,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-12
100003280,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-12
100003281,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-12
100003282,2025-05-12,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-12
100003283,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-12
100003283,2025-05-20,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-12
100003284,2025-05-12,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-12
100003284,2025-05-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-12
100003284,2025-06-22,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-12
100003285,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-12
100003286,2025-05-12,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-12
100003287,2025-05-12,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-12
100003287,2025-05-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-12
100003288,2025-05-13,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-13
100003288,2025-05-25,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2025-05-13
100003288,2025-05-25,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-13
100003289,2025-05-13,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-13
100003289,2025-06-10,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-13
100003290,2025-05-13,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-13
100003291,2025-05-13,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-13
100003292,2025-05-13,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-13
100003293,2025-05-13,Group Trial Johnson,trial,trial,Group Trial,Johnson Poh,196.2,2025-05-13
100003293,2025-05-13,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,0.0,2025-05-13
100003293,2025-05-14,10 Semi Private (1:2 Lesson) w/ Johnson Poh,lesson,lesson,10 group lesson,Johnson Poh,2594.2,2025-05-13
100003293,2025-05-14,25 Practice Credits,practice,practice,25 practice,others,347.44,2025-05-13
100003294,2025-05-13,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-13
100003295,2025-05-13,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,981.0,2025-05-13
100003295,2025-05-13,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-13
100003295,2025-05-13,Trial Lesson W/ Jiali Khee,trial,trial,Trial lesson,Jiali Khee,119.9,2025-05-13
100003296,2025-05-13,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-13
100003296,2025-05-18,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2025-05-13
100003298,2025-05-14,Trial Lesson w/ Jasper,trial,trial,Trial lesson,Jasper Park,119.9,2025-05-14
100003299,2025-05-14,Trial Lesson W/ Kim On You,trial,trial,Trial lesson,Kim On You,119.9,2025-05-14
100003299,2025-05-20,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2025-05-14
100003300,2025-05-14,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-14
100003300,2025-05-27,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-14
100003301,2025-05-15,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-15
100003301,2025-07-11,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-15
100003302,2025-05-16,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-16
100003302,2025-05-19,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-16
100003303,2025-05-16,Group Trial Joey,trial,trial,Group Trial,Joey Poh,196.2,2025-05-16
100003303,2025-05-23,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2025-05-16
100003304,2025-05-16,10 Practice Credits,practice,practice,10 practice,others,0.0,2025-05-16
100003305,2025-05-17,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-17
100003305,2025-05-29,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2025-05-17
100003305,2025-05-29,10 Practice Credits,practice,practice,10 practice,others,156.96,2025-05-17
100003306,2025-05-17,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-17
100003307,2025-05-17,90 Mins practice,practice,practice,90 mins practice,others,65.4,2025-05-17
100003307,2025-08-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-17
100003308,2025-05-17,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-17
100003308,2025-08-04,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-17
100003309,2025-05-17,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-17
100003309,2025-05-25,10 Practice Credits,practice,practice,10 practice,others,10.9,2025-05-17
100003310,2025-05-17,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-17
100003311,2025-05-18,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-18
100003312,2025-05-18,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-18
100003313,2025-05-18,60 Mins Practise,practice,practice,60 mins practice,others,87.2,2025-05-18
100003313,2025-06-04,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-18
100003314,2025-05-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-18
100003316,2025-05-18,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2025-05-18
100003317,2025-05-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-18
100003318,2025-05-18,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2025-05-18
100003318,2025-06-14,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-18
100003319,2025-05-18,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-05-18
100003320,2025-05-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-18
100003320,2025-06-01,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-18
100003321,2025-05-18,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-18
100003321,2025-08-02,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-18
100003321,2025-08-05,30 Mins Practice Credit,practice,practice,30 mins practice,others,65.4,2025-05-18
100003322,2025-05-18,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-18
100003323,2025-05-18,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-05-18
100003324,2025-05-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-18
100003325,2025-05-19,Trial Lesson w/ Jasper ,trial,trial,Trial lesson,Jasper Park,119.9,2025-05-19
100003325,2025-05-29,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-19
100003325,2025-06-08,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-19
100003325,2025-07-01,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-19
100003325,2025-07-17,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-19
100003325,2025-08-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-19
100003325,2025-08-06,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,239.8,2025-05-19
100003325,2025-08-09,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-19
100003325,2025-08-10,30 Mins 1:1 Lesson W/ Jasper,lesson,lesson,30 mins lesson,Jasper Park,119.9,2025-05-19
100003325,2025-08-14,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-19
100003325,2025-08-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-19
100003327,2025-05-19,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-19
100003327,2025-05-19,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-19
100003328,2025-05-19,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-19
100003328,2025-07-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-19
100003329,2025-05-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-22
100003329,2025-05-22,Golfzon 18 Holes - 1 Pax,play,play,Golfzon,others,109.0,2025-05-22
100003330,2025-05-20,10 Practice Credits,practice,practice,10 practice,others,0.0,2025-05-20
100003331,2025-05-20,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-20
100003333,2025-05-20,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-20
100003334,2025-05-21,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-21
100003334,2025-05-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-21
100003335,2025-05-21,90 Mins practice,practice,practice,90 mins practice,others,65.4,2025-05-21
100003336,2025-05-21,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-05-21
100003336,2025-05-22,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-21
100003336,2025-06-11,50 Practice Credits,practice,practice,50 practice,others,763.0,2025-05-21
100003338,2025-05-21,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-21
100003340,2025-05-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-22
100003340,2025-05-22,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-22
100003340,2025-05-29,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-22
100003341,2025-05-22,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-22
100003341,2025-05-28,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-22
100003342,2025-05-22,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-22
100003342,2025-05-26,60 Mins 1:1 Lesson W/ Paul Finch,lesson,lesson,60 mins lesson,Paul Finch,479.6,2025-05-22
100003343,2025-05-22,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2025-05-22
100003344,2025-05-22,30 Mins Practice Credit,practice,practice,30 mins practice,others,65.4,2025-05-22
100003345,2025-05-22,100 Practice Credits,practice,practice,100 practice,others,1417.0,2025-05-22
100003346,2025-05-23,60 Mins Practise,practice,practice,60 mins practice,others,0.0,2025-05-23
100003346,2025-05-23,Golfzon 9 Holes - 1 Pax,play,play,Golfzon,others,152.6,2025-05-23
100003347,2025-05-23,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-23
100003348,2025-05-23,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-05-23
100003348,2025-05-25,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-23
100003349,2025-06-06,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-06-06
100003349,2025-06-12,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-06-06
100003349,2025-06-28,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-06-06
100003349,2025-08-01,25 Practice Credits,practice,practice,25 practice,others,408.75,2025-06-06
100003351,2025-05-24,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-24
100003352,2025-05-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-24
100003353,2025-05-24,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-24
100003353,2025-05-27,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-24
100003354,2025-05-24,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-24
100003354,2025-06-21,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-24
100003355,2025-05-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-24
100003355,2025-05-24,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-05-24
100003355,2025-06-21,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-05-24
